"Score","PostTypeId","ave_sentiment"
4,"1",0.0885081314285053
1,"1",0.0268716501813178
0,"2",-0.0262693065690871
4,"2",0.0230386519914953
7,"2",-0.160671295259807
0,"1",-0.00250334104966529
2,"2",0.112636595604343
6,"2",-0.10656698159934
21,"1",0.0744410738432059
2,"2",0.163040472010418
0,"2",-0.361813613493316
12,"2",0.00409331112788402
2,"2",0.180705066303229
2,"2",0.158114435501658
-5,"2",0.0174059835177683
0,"2",0.340248517140521
3,"2",-0.172765335179371
1,"2",-0.0503944234031786
1,"2",0
7,"2",-0.188555956375276
10,"1",-0.0230363432167012
3,"1",-0.137339744788459
2,"1",0.326780413594767
0,"2",0.270227257849064
2,"1",-0.0511596089757783
10,"2",0.230402627597542
0,"1",0.0341053956152042
4,"2",-0.00583848169152544
1,"2",0.017660477732655
1,"2",-0.0538699165651935
4,"2",0.126150693836846
2,"2",0.0706897776417263
0,"2",0.25224272863636
4,"2",-0.0881727990011885
7,"2",0.0709027397260099
3,"1",-0.183771324027147
3,"2",-0.234604127577393
2,"1",0.0545329991413869
6,"1",0.265313023641743
13,"2",0.0879221490676591
1,"2",-0.0835342409793863
-2,"1",-0.0271930234262316
4,"2",0.215889936792985
5,"2",-0.0418737076888543
9,"1",-0.120812523898549
9,"2",-0.0380537999486638
9,"1",-0.00580297931803288
9,"2",0.112837673367914
0,"2",0.0425515349227013
2,"1",0.108882281015754
2,"2",-0.134984006499784
1,"1",-0.208012573584461
1,"2",0.0175561720794196
11,"1",0.12060585568569
17,"2",0.0385140256262203
5,"1",0.253706902874587
1,"2",0.0554213559251732
2,"2",0.0964808509541888
0,"1",0.269710023837015
12,"2",0.0408984910826614
4,"2",-0.111641517850637
4,"2",-0.00491977121436539
2,"2",0.13485372795217
3,"1",0.285818124446278
8,"2",-0.0378364275000926
3,"2",0.310064769562012
1,"2",0.0338522526980945
17,"2",-0.0364794348946358
1,"2",0.0856901905085088
2,"2",0.121663938078524
0,"2",-0.000454431837968887
1,"1",0.103463648100617
0,"2",0.092786670931153
2,"2",0.0667841178388746
4,"1",0.0604506311715185
1,"1",0.0818529494764901
2,"1",0.04505915715882
5,"1",0.340410081661672
4,"2",0.123434961400224
6,"2",0.0506050811113503
15,"2",0.0677968723015792
-1,"1",0.0974642861885059
9,"1",-0.213938760342625
0,"2",-0.0602813546938058
4,"2",0.353650589024839
4,"2",0.261950935064598
6,"1",0.385652271061584
10,"2",0.0366735097120714
4,"1",0.0487828032934032
2,"1",-0.292857142857143
6,"2",-0.158887190928862
-2,"2",-0.0221162934232346
1,"2",0.245216495919813
1,"2",0.150695282900476
1,"2",0.195811030290428
6,"2",-0.213492770318323
7,"1",0.137672682675803
4,"1",-0.108463344659698
4,"1",0.0953473023476366
0,"2",0.0757924067257522
10,"2",0.0610065080458381
1,"1",0.142009389360939
5,"2",-0.125269268027625
3,"1",0.184030141618063
5,"2",-0.079073595364754
0,"2",0.0346733291473134
-1,"2",0.0625810008693636
12,"1",-0.0640569921748176
16,"2",-0.00242638924491131
3,"1",-0.0502905913277324
7,"2",-0.102870234029038
-1,"2",-0.068522117062171
11,"1",0.145074242640487
19,"1",0.060940201436636
29,"2",0.173741410816021
2,"2",0.0162776820075883
13,"2",0.288875738304218
10,"1",0.0105817214198427
4,"2",0.121133923872194
5,"2",0.0904137236299564
8,"2",0.120970257291785
3,"2",-0.035994132742187
2,"2",0.050239947458338
4,"2",-0.0952327454839853
2,"1",0.130686421216329
5,"2",0.168906641031664
3,"1",0.154381185875677
2,"2",0.0497371227873442
15,"1",0.168806677776357
6,"2",0.253521019089964
5,"2",0.18686379526208
3,"2",0.250536992092908
5,"1",0.155569948005721
10,"2",0.143462856445367
5,"1",0.123567635023873
-6,"2",0.0933669851633347
8,"1",0.0184014705541627
4,"2",0.0116224920807732
5,"1",-0.102011927024001
10,"2",-0.0115359374692604
2,"2",-0.0390472031604483
0,"2",-0.0595328585846138
0,"2",0.0125526112222723
4,"1",-0.148696723882857
5,"2",0.00776567237535925
4,"1",-0.0058703554787021
9,"2",-0.0619470843389101
3,"1",0.173545337480095
3,"1",0
3,"2",-0.047940955306598
4,"1",-0.0719311491665684
3,"1",-0.174022837959377
3,"2",0.0787524137910149
1,"1",0.00771717008465947
3,"2",0.0463139457695539
0,"1",0.211910151336974
3,"2",0.00485448940482595
6,"2",-0.019034680249372
5,"2",0.139305449629783
3,"1",0.387052622469986
0,"2",0.0697126784634069
5,"2",-0.108399942743768
4,"2",-0.00391881184193172
6,"2",0.00605832852194312
0,"1",0.291666666666667
4,"1",0.142028543650147
2,"2",0.235171769629148
1,"2",0.590793429563698
3,"2",-0.0629350588821975
0,"2",-0.00264467518936739
5,"1",-0.0171395903504901
15,"1",-0.079337388255266
4,"2",0.172520993123972
2,"2",0.0875378719658039
3,"1",0.153821850285376
2,"2",-0.0397116591984876
10,"2",0.010960276813825
1,"2",-0.0824733471687999
2,"2",0.248997991959775
3,"2",0.237593772908652
1,"2",-0.0628431809323892
-1,"2",0.226550257507191
0,"2",0.0917012728491127
6,"1",0.309711240725258
43,"1",0
38,"2",-0.147959088574822
17,"1",0.0750267957335959
3,"2",-0.127004285275127
1,"1",0.120085001310233
6,"2",0.119465543111838
8,"1",0.050714494590632
18,"1",0.519620862862044
12,"2",-0.0220680652080195
1,"1",0.347272653809676
4,"1",-0.0268744627774842
6,"2",-0.0809655255970902
6,"2",-0.321289182165769
3,"2",0.0630534414834627
2,"2",0.0536925446015962
13,"1",0.0845154254728517
3,"2",-0.137051834916019
4,"2",-0.0465650421301764
3,"2",0.182596202876491
5,"2",0.015072642973809
19,"2",-0.065499714845951
39,"1",-0.0348050003637992
15,"1",-0.0204632373691225
14,"2",0.0899312950440205
17,"2",0.0900226534301106
6,"2",0.140172651304609
32,"1",0.021408000409872
4,"2",-0.0194701349334323
70,"1",0.128065296669223
5,"1",0.116125561918231
88,"2",0.0508042332217076
33,"2",-0.0540191218834712
11,"2",-0.0237363672406499
7,"2",0.012590659758939
4,"2",0.200574809162533
-1,"1",-0.147546619793144
2,"2",0.127512205306386
38,"2",0.0814603726818701
11,"1",0.0750322390283418
11,"2",-0.0313274889495472
12,"1",0.0161622313776434
30,"2",0.0407062513737287
10,"1",-0.110581467116173
1,"2",-0.0394059696956485
2,"1",0.00969748172859428
2,"2",0.162450954268295
6,"1",0.3541968868454
4,"1",0.109146834168514
2,"2",0.08
3,"1",0.0639362013091006
13,"1",0.0407090738803641
11,"1",0.045
9,"2",0.116211162916799
15,"1",-0.0313636437585144
0,"5",0
0,"4",0.0330870937705798
1,"2",0.173544366254925
5,"2",0.0202110323756961
4,"1",0.0360129694072832
6,"2",-0.0323029719951471
3,"1",-0.234520787991171
2,"2",0.141928357716193
0,"5",0
0,"4",-0.204124145231932
3,"2",0.0953836568535827
10,"2",-0.0653686140923069
12,"2",0.0117847712777259
7,"2",0.176819862003349
3,"2",0.0754517714038247
10,"1",-0.00345542250740781
3,"2",-0.010578553413816
4,"2",0.115080729988229
5,"2",-0.0690386560311604
3,"1",-0.0339917078801663
4,"2",0.0178098703309408
3,"1",0.0932074119695607
16,"2",0.0188013160111675
4,"1",-0.102200254542373
3,"2",-0.130493529540182
9,"1",0.283187292072519
7,"2",0.0876262027123221
0,"2",-0.0595061272049892
7,"2",-0.0779400935824082
6,"2",0.0115309123036607
3,"2",-0.0504071955764153
1,"2",-0.129160565795535
1,"1",0.155997572699149
-3,"2",0.0304752908575659
0,"2",0.115993703161831
2,"1",0.166695308382216
30,"1",0.120568791561188
5,"1",0.0875903941568379
4,"2",0.0713349238200972
1,"2",-0.116749778128992
9,"1",0
8,"2",0.0223859146482366
13,"2",0.109137265968653
2,"2",-0.287608946962761
4,"2",-0.174690109316838
30,"2",-0.215011053834071
10,"1",-0.0162579935937534
2,"2",0.0427215515973772
18,"2",0.0771717008465947
4,"2",0.152532342805072
2,"2",0.402056568825933
6,"2",-0.176340237891172
9,"2",-0.10179900599459
11,"2",-0.141495615434032
6,"2",0.0931131172239802
1,"2",0.185606656353734
0,"2",-0.113422888619439
12,"1",-0.122157752249451
4,"2",0.261257417361984
5,"2",0.0991648200201734
7,"1",-0.0602539771577918
22,"2",-0.147953360811507
9,"2",-0.339283535048774
14,"2",0.174522147995537
0,"2",0.165615417246427
2,"1",0.0140596837640791
8,"2",0.118772845296807
11,"2",0.093110615970775
4,"1",-0.0721785617861928
0,"2",0.089797264105125
3,"2",0.0360933214791762
11,"1",-0.0256508569348223
7,"2",-0.0317262241210414
14,"2",-0.145150441349597
6,"1",-0.248599015662241
0,"5",0.0605383541627906
0,"4",0.245967477524977
3,"2",0.0564295341542115
10,"2",0.0243840410020797
5,"2",0.0983346817145314
4,"1",0.0374985222114694
5,"1",0.0371050570370931
3,"2",-0.0053092431448607
6,"1",0.104391779117514
6,"2",0.0803105837213411
25,"1",0.112336069454949
2,"2",0.097853305997288
16,"1",0.07362136013071
1,"2",-0.19315042469392
-2,"2",-0.0101664042146491
7,"2",-0.0142300476902834
1,"1",0.227656763059094
5,"2",0.0191475025891377
11,"1",0.0911861759430094
4,"2",-0.202129684699005
4,"2",0.0941675589873801
27,"2",0.256351876342328
3,"1",-0.0514825937429885
3,"2",0.141281465364741
4,"1",0.0413598227374274
6,"2",0.229050885339534
1,"2",0.114045163980512
0,"2",0.128556491652994
3,"2",-0.164194150370936
1,"2",-0.0981247828027161
9,"1",-0.106066017177982
1,"2",0.385962451397657
1,"2",0.00483840621427772
2,"1",0.216650768948104
5,"2",0.0767192597431739
5,"2",0.13125
3,"2",-0.0997967235763282
7,"2",0.051522631030248
3,"1",0.0890611507755812
5,"2",0.146262618148135
0,"2",0.11947260114454
0,"5",-0.116691993198316
0,"4",0.138675049056307
0,"5",0
0,"4",-0.0876323208768886
0,"2",-0.0143016709700921
3,"2",0.0129971867098491
3,"2",0.0980214273675834
18,"1",0.190033695433334
2,"2",0.0738815948665885
3,"2",0.101806129704515
4,"1",0.0221909950326862
0,"2",-0.325449729095972
11,"2",0.0357928757613437
4,"1",0.218998918526529
-1,"2",0.114441091788606
3,"2",0.0390365563195229
8,"1",0.240322049550182
5,"1",0.196080526354694
3,"2",0.0162629144085198
7,"1",0.178443563243839
6,"2",-0.0884958792670585
10,"2",0.119496077164529
1,"2",0.00989915506228955
5,"1",-0.0481255988661651
8,"2",-0.128784978479131
6,"2",0.0730166730166762
1,"1",-0.430011621813762
1,"2",-0.323023828457104
9,"1",0.0205938953845948
13,"2",-0.0566527875366053
1,"1",-0.0139183777694507
5,"2",-0.313606137051472
25,"2",0.0462039606554981
1,"1",-0.0221305029797012
3,"1",-0.0571428571428571
7,"1",0.229393219969564
6,"2",0.0855671575627606
0,"2",0.035133325046868
0,"2",-0.126178653628809
4,"1",-0.0127176139080772
6,"2",-0.0899484876658567
1,"2",0.173111514244351
2,"2",0.178187997247466
3,"1",-0.154649320337599
6,"2",0.235641432261033
2,"2",0.516269776721806
4,"1",0.447300669481104
-2,"2",0.0326154960991731
2,"2",0.16302367071463
-5,"2",0.0424061761308211
1,"2",0.0783170342449883
2,"1",0.372816248370267
8,"1",0.106524149764968
5,"2",0.0999233690106359
3,"2",-0.012950818761831
11,"1",0.0845451715300158
10,"2",0.131842946852125
18,"1",-0.0933706338941751
20,"2",0.0790242795931326
0,"1",0
5,"1",0.108115286424507
2,"2",-0.254211876578723
4,"1",0.213541943639968
7,"2",-0.0330235820612896
3,"2",0.0966834705005391
0,"1",-0.121648022359188
2,"1",0.102235532888216
4,"2",-0.173369023132214
2,"2",-0.157676449758034
1,"1",0.0111806943443843
7,"2",0.00732898471347502
12,"1",0.0214285714285714
2,"2",0.24141907707146
21,"2",0.0813647351277107
1,"1",0.0811062577304442
0,"1",0.0833507257636446
4,"2",0.03603225505292
4,"1",-0.0912870929175277
-1,"2",-0.161851475718257
4,"2",0.166398316564217
-1,"2",0.207959917058515
9,"1",0.00612173761557123
4,"2",-0.0434133409688869
4,"2",0.108890248719127
44,"1",-0.165640025203632
26,"2",-0.0878189254961083
7,"2",0.147832581738894
144,"2",-0.0118213368545189
19,"2",0.124846046798065
22,"2",-0.0594915980032768
4,"1",0.0550142309587939
16,"2",-0.106035345888391
2,"2",-0.160302404772612
1,"1",0.263038379688572
1,"1",0.0984910767969277
2,"2",0.0389697840243059
8,"1",0.29057775043333
5,"2",0.0370673855859188
4,"1",0.310550376459991
0,"1",-0.0227218669491691
2,"2",-0.0516851722669983
9,"1",0.352026128802791
10,"2",-0.0707342258586904
6,"1",0.244120041362021
7,"1",0.183230578710105
4,"2",0.00271319395448569
28,"2",-0.106655270821503
5,"2",0.0403642554033282
1,"1",0.107269286264495
1,"2",0.207130114673679
3,"1",0.148303620950987
7,"2",0.160416841695565
1,"2",0.140747229488525
-1,"2",0.182767945519171
9,"1",0.0452261089307884
-3,"2",-0.0268936400507038
1,"2",0
2,"2",0.0800191452231884
2,"1",-0.0610847221781526
0,"5",0
0,"4",0
0,"5",-0.35721725415588
0,"4",0
4,"2",0.190074048863644
3,"1",-0.107165176246764
6,"2",-0.0964607643369459
5,"1",-0.290599469972077
2,"1",0
2,"2",-0.0622982065772716
6,"2",-0.101144934265883
5,"2",-0.0603554945896147
3,"2",0.132342499673299
27,"1",-0.202135227677965
19,"2",-0.0574241489031322
1,"1",0.122947071337899
0,"5",0
0,"4",0.154919333848297
12,"2",-0.198091600549698
2,"2",0.193365770458835
1,"2",0.0017406721223302
2,"2",-0.0754002397864794
2,"1",0.124708702653089
31,"1",0.0124169845166228
23,"2",-0.408190670292302
10,"2",0.080988200914938
1,"1",-0.196823172543275
9,"1",-0.0556728682116204
7,"2",-0.121089810198701
6,"2",0.152472688480864
5,"2",-0.239992632776898
11,"1",0.365529215170083
6,"1",-0.182301007760681
6,"2",-0.275062310475035
5,"2",0.134768953455917
-7,"2",0.245199815354721
5,"1",-0.0407153058169535
2,"2",-0.00915160675595379
-2,"1",-0.03969023171939
0,"2",0.273962671260033
17,"2",0.151912348545768
9,"2",0.199802186090135
1,"2",0.267091813445894
8,"2",0.0251637496527394
8,"2",0.0231457393004779
-1,"1",-0.0334094308599727
6,"1",-0.0349097130940195
8,"2",0.00753564966594407
10,"2",0.00255857834352715
3,"2",-0.0787117660550612
1,"1",0.244435248592443
0,"2",-0.302110733141389
3,"2",0.178870000235061
2,"2",0.0861178918306808
17,"1",0.309138963094813
14,"2",0.0666390776944552
5,"2",0.175498907068355
16,"1",0.036971406323123
2,"2",0.214490682704684
2,"2",-0.120149716044542
8,"1",-0.000737287763239957
1,"1",-0.190787596359392
5,"2",-0.0540180116440845
0,"5",0.543609742157372
0,"4",0.885040619854341
6,"1",-0.0657037368126409
14,"2",-0.11426021681093
1,"2",-0.1178068413108
1,"2",0.189106727428371
14,"1",-0.0623176972667332
1,"1",-0.278335653847271
4,"2",0.133165206334231
3,"1",-0.0630909787673479
5,"2",0.0181024975101577
4,"2",-0.0876305185584767
5,"1",0.057110699813043
1,"2",0.130636040007292
1,"1",0.0177181569056736
-1,"2",0.145959016762016
9,"1",0.103571458396482
1,"2",0.0649346794708963
11,"1",0.0696092855260166
21,"2",-0.0395834076468992
4,"1",0.185729427925669
8,"2",-0.0608293241124631
0,"2",0.045287419359333
3,"2",-0.0970671860865377
3,"2",-0.0779085174709064
2,"1",0.0507486367366572
0,"1",-0.00581238193719096
18,"1",-0.0347615320823942
2,"2",0.0710974316634679
7,"1",0.0632649413378361
26,"2",-0.104390401172889
5,"1",0.120454760274922
4,"1",0.173743432931796
6,"2",0.10515628404279
8,"2",-0.0211280609509731
12,"2",-0.0920226957317173
7,"1",0.0778636442588894
11,"2",0.0251409778914968
2,"2",0.323974549601478
0,"1",0.140875684604998
2,"1",0.199454469467523
5,"2",-0.0191718483474277
1,"1",0.237981869307518
8,"2",0.086143024429395
3,"1",0.0468339590318337
0,"2",0.282820076592273
7,"2",0.218287867148009
1,"2",-0.0110112328296016
51,"1",-0.0203034044310282
23,"2",0.371017136023574
3,"2",-0.0127188785343304
6,"2",0.095930109038162
12,"2",0.0107709979783509
34,"2",-0.0208408186662485
3,"2",0.0185424352986605
4,"2",0.111829011058387
1,"2",-0.0127101539874111
6,"1",0.39511346057161
4,"2",0.0889869558295803
0,"2",0.0971400455892409
14,"1",0.091787403845774
3,"2",0.19411566806385
-10,"1",0.0636754924017702
12,"2",0.256927241449182
0,"2",0.0178249974503375
4,"2",0.244770366395387
3,"2",0.106445989781964
20,"2",-0.0612084172768576
-2,"2",0.0587488936353774
4,"2",0.0593946400815556
4,"2",-0.268013723084258
2,"1",-0.0833405112107313
1,"2",0.0221728949245729
6,"1",-0.0137583464265732
1,"2",-0.0603322958235972
18,"1",0.23859609833898
24,"2",0.0461631952161508
1,"2",0.0843252510391336
1,"2",-0.233358937535279
4,"2",-0.0610602160561916
1,"2",0.0445259380635335
1,"2",0.01529499777421
1,"2",0.243948106767874
2,"1",-0.17628084380441
7,"2",0.0763575786898445
1,"1",-0.10328504423342
-1,"2",0.131672700568883
4,"1",-0.117923469552832
2,"2",0.279508497187474
-4,"2",0.245049731366646
3,"2",-0.162659658551085
10,"2",-0.437157362260496
2,"2",0.0746932172618822
1,"2",-0.00827143148693284
3,"2",0.119741549685366
-1,"1",-0.0721687836487032
1,"2",-0.187923191890783
6,"2",0.0477863064751895
1,"2",-0.148392964732545
-2,"1",0.0466628262628691
5,"2",0.030600493956445
3,"1",-0.0998176895038113
11,"2",-0.317459480341472
8,"1",0.0990395871434909
2,"1",-0.00447096177156736
6,"2",-0.0546575286544409
6,"2",0.117479036399564
0,"2",0.203701232575976
9,"1",0.0169817378397925
8,"1",0.150569726140388
15,"2",-0.0643519275305641
2,"2",0.0200857517733389
2,"1",0.162263486248892
15,"2",0.118301871160284
3,"1",-0.0464578375250363
9,"1",0.275814307063092
3,"1",0.0481125224324688
1,"1",0.142104774323931
6,"2",0.0103492360525152
6,"2",0.191923377532089
2,"2",-0.154312031135718
9,"2",-0.0233884018144732
0,"1",-0.00617062135853503
2,"2",-0.11193883529639
4,"2",0.0977976267976051
1,"1",-0.0239376173944313
1,"2",0.0543309665532411
8,"1",0.229265130362208
1,"1",-0.00328797974610715
5,"2",-0.0213179873170579
7,"2",0.0821360414284521
0,"2",0.00804271550635993
6,"1",0.156679657127176
6,"2",0.139929836841579
-3,"1",-0.00792240905793969
6,"2",-0.198025756372929
2,"1",-0.0594125541835911
2,"1",0
-1,"1",0.139573857920717
1,"2",0.200806637594989
7,"1",-0.0399278730745687
5,"1",0.0683885009312161
7,"2",-0.0256648241209062
1,"2",-0.00227081494419339
1,"2",0.106753847176541
6,"2",0.0892362200818765
3,"2",0.28456313282823
5,"1",-0.114990492823565
2,"1",0.0228615073099856
3,"2",0.121055546141085
5,"2",-0.0394730934160043
9,"1",-0.0827174606654462
4,"1",-0.0192450089729875
-1,"1",0.0504541754968823
0,"2",-0.138772662711726
4,"2",-0.158185057177282
11,"2",-0.191693201209817
6,"1",-0.162052887596002
1,"2",0.103388487763622
3,"2",0.218338466144237
6,"2",0.0479516743764993
5,"2",-0.0561136097809486
6,"1",0.0916613353121946
11,"2",0.0379482892615076
5,"2",-0.0340615141160304
3,"1",0.33864853865046
6,"1",0.0350254395553979
0,"1",0.257311621154462
2,"2",-0.0499103094742875
2,"2",-0.0049422177412601
8,"2",0.0203798449601018
2,"1",0.140924299770512
0,"2",-0.133599209181095
3,"1",0.150467214107511
6,"1",0.026036552737283
6,"2",0.140617683318443
7,"2",0.133909209691849
2,"2",0.0699514299926909
1,"2",0.213108887737942
1,"1",-0.0309581724503261
3,"1",-0.101597003988859
7,"2",0.0342285314530314
5,"2",0.041837167079871
2,"1",-0.0306465064470861
5,"2",0.21731575253422
2,"2",0.214410895454875
3,"2",0.259408806302865
8,"1",-0.0632134465654778
2,"1",0.107331059013417
4,"2",0.14819387292513
-1,"1",0.138757034355964
3,"1",0.22669960488573
11,"2",0.169655371811252
6,"1",-0.00656532164298613
4,"2",0.0300528800659106
6,"2",0.196009566524064
0,"2",-0.152600493758234
8,"1",-0.0075330080258088
7,"2",-0.195747599684128
-1,"1",0.571547606649408
5,"2",0.0334837997353946
3,"2",0.0882379255354762
1,"1",-0.012592447271046
-1,"2",0.272576114208708
9,"1",0.0464053837980752
7,"2",-0.0196568933503279
1,"2",0.742892483088998
0,"2",0.130870209538015
3,"2",-0.00146558464426875
4,"1",0.0425002016758888
23,"2",0.0713281129647047
8,"2",0.106458667187536
8,"1",0.0472578536816341
5,"2",0.195972692687778
1,"2",-0.0773456986809822
2,"2",0.0930625758804312
-12,"2",-0.132711007283171
2,"1",0.235702260395516
2,"2",0.261861468283191
2,"1",-0.138405935931214
3,"2",-0.077783328941755
3,"1",0.069844336469383
1,"2",-0.083850363139744
7,"2",0.0057464508673661
0,"2",-0.182122010554751
-3,"1",-0.00684036938417927
3,"2",-0.0230288548481844
5,"1",0.241691466590474
3,"1",0.223390080933967
3,"1",0.13732804813024
3,"2",0.0318871821810323
-2,"1",-0.0613990110433811
1,"1",-0.1345322032706
5,"2",-0.01502217855613
6,"2",-0.20123114709612
2,"2",0.0760390173434523
2,"1",0.0261378281520639
6,"1",0.199210975448597
-2,"2",-0.0435014249155045
6,"2",-0.0108723654594909
13,"1",0.0636031190017089
5,"2",0.129110069754424
-1,"2",0.0604033710791225
12,"2",-0.196646631994602
-1,"1",-0.110337570798227
2,"2",-0.0852151527397516
-1,"2",-0.176364371255648
1,"2",0.000100065784288753
1,"2",0.130676613311165
2,"2",0.0292157520838178
5,"1",0.119511610332034
-2,"2",-0.0620584947431433
3,"1",0.220845919983564
3,"2",-0.119635120569947
-3,"1",-0.00362435312885018
2,"2",0.33509473387127
2,"2",-0.0206413024366791
3,"2",0.0640190112234771
3,"1",0.27871721050636
0,"1",0.0157623871722101
2,"1",-0.132414549269861
14,"2",0.038512560936876
7,"2",0.129344733561363
8,"2",0.0114325204373597
15,"1",0.25021729686849
13,"2",0.0092153670707977
11,"2",-0.0547265751536384
5,"1",-0.112163723654401
7,"2",-0.00773632941312751
1,"1",0.312881811751658
6,"2",-0.00167991080349779
5,"2",0.00991198032186794
3,"2",0.0196977312395965
2,"1",-0.0962268176039596
2,"2",-0.0937087079858527
9,"2",0.458941753016699
7,"1",0.12416292650114
2,"1",-0.150297114607106
-1,"2",0.0891097671190624
2,"2",-0.0621510841828174
5,"1",0.0605642234725775
6,"2",-0.0194555740315037
0,"5",0
0,"4",-0.046423834544263
1,"1",0.0497551355011368
1,"2",-0.121806788594542
6,"1",-0.0378365392801857
9,"2",0.237788329582135
1,"1",-0.124425063869022
4,"2",0.045914851617302
4,"2",0.211074426819892
8,"2",0.115292007230537
0,"5",0
0,"4",-0.301511344577764
0,"5",0
0,"4",0.189736659610103
0,"2",0.223319876032845
0,"2",0.145042913811215
7,"1",-0.140713932935908
0,"2",0.363721317733475
7,"2",0.159415247444238
23,"1",0.0218268855578779
4,"2",0.194737396327069
21,"2",-0.023580948532384
1,"1",0.518699482208674
0,"2",-0.178341119520588
14,"1",0.309994823966641
3,"1",-0.367380181720557
-4,"2",0.0226540306676583
6,"2",-0.0102369285717509
1,"1",0.222052759805721
28,"2",0.0732037096455246
3,"2",-0.0493475790137362
4,"1",0.14916167408744
0,"2",0.0288475720982893
1,"2",0.0753294815216842
4,"2",-0.0366990025872217
0,"1",0.0168576068468709
15,"1",0.19167440620378
2,"2",-0.0281731779076689
8,"1",0.0747836421005786
9,"2",-0.0153628036389498
0,"1",-0.306186217847897
3,"2",0.100754655439698
0,"2",-0.00989541596927526
5,"2",0.112035208790315
8,"1",-0.226491917128866
2,"2",0.321127374131483
6,"2",-0.386202778837777
-4,"2",-0.00358260627160167
-2,"2",-0.118974606101425
2,"1",-0.0680707114762969
7,"1",-0.0348412750679494
8,"2",0.0138148909434763
1,"1",0.0499920105365305
11,"1",-0.152696536189309
1,"2",-0.0561531461469731
1,"2",-0.0134810998858278
0,"2",-0.256473265316627
2,"2",0.0851973746575233
0,"2",0.216933130054181
3,"1",-0.045242650870418
8,"2",-0.0647237470430324
2,"1",0
12,"2",-0.156025384487353
2,"1",5.81501948588306e-05
-1,"1",0.115658822252738
5,"2",0.163656437645284
-1,"2",-0.00177372680460955
2,"2",-0.140871753563357
-2,"2",-0.0641552183178329
3,"2",-0.141357428344672
10,"2",0.250837782253234
0,"2",-0.194657457801934
1,"1",-0.0272895120317918
1,"2",-0.00899353246894812
6,"2",0.273951644583778
1,"2",0.0384254775608302
-1,"2",0.105421943058663
17,"1",-0.0278531600347458
9,"2",0.0945654541679597
10,"2",0.0175155354314038
4,"1",-0.0774561665002094
11,"1",0.0243804676393921
15,"2",0.0156996059308626
9,"2",0.164944172713295
3,"1",-0.216308517692916
-2,"2",0.0269506884191427
1,"1",-0.169939792297175
-2,"2",0.169331524465752
5,"2",0.0769956995752221
10,"1",0.137024386021496
1,"1",-0.064103971876458
4,"1",0.200785081871116
1,"2",0.188081704196684
1,"2",0.0646949371913002
1,"2",0.0504297965480763
7,"2",0.172684135038129
26,"1",0.0120181508566702
-1,"1",0.0128653504180535
0,"2",0.0168281797424824
12,"2",0.0581273947185207
7,"2",0.0669807986200109
-1,"1",0.0744715678196517
5,"1",0.304980604000396
4,"2",0
0,"1",0.208619614533164
1,"2",0.0470208583538197
7,"2",0.14078994493414
11,"2",0.120280671577525
3,"2",0.198431666223194
7,"1",0.166549427688118
14,"2",0.0439818304144142
6,"2",0.0144673083521794
7,"2",0.100152342139385
7,"2",-0.026321114466163
9,"1",-0.134631341407889
4,"1",-0.00823518129205642
6,"1",0.0583739622683965
12,"2",-0.140980321819413
3,"2",0.191999167877629
1,"2",0.103132817961763
2,"2",-0.164303929592994
3,"2",-0.0357024712112064
-1,"2",-0.102149313273908
3,"1",0.00769759633972622
5,"2",-0.232054957007985
4,"2",-0.232771589381751
4,"2",0.305540883147759
25,"1",0.0428071576026408
12,"1",-0.0837511543713621
6,"2",-0.0493651429351237
19,"2",0.359611305194536
30,"2",0.0615163765890052
7,"2",-0.0454776568041603
9,"1",0.015418447736119
4,"2",0.0578919970147784
0,"2",-0.143111190728723
6,"1",0.100786780513133
-2,"1",0.0652446411952771
1,"2",0.0158113883008419
13,"2",-0.17140777121225
-4,"2",-0.232800409295974
0,"2",0.151502097056139
1,"2",0.285396615742507
-2,"2",-0.0338853641229937
-2,"2",0.274357776709363
4,"2",-0.0105839615183776
1,"1",0.167687292822101
3,"2",0.18922387070386
10,"2",0.134628623287231
5,"2",0.0336634085455556
4,"2",-0.0089148729871901
4,"2",0.0981207894302494
5,"2",0.00761625594048121
12,"2",-0.0380391106458505
15,"2",0.0149607401040028
0,"2",0.229609547233995
1,"2",-0.0144246789628229
1,"2",-0.00012908731966425
2,"2",-0.0480487691171948
-2,"2",-0.117137832266819
4,"1",-0.0525445744738435
6,"2",-0.0572910283791368
-1,"1",0.15499852459003
4,"2",-0.223260345435994
5,"2",0.0227513572031021
7,"2",0.163907610613629
5,"1",0.0251307159133122
9,"2",-0.0753057621576186
8,"1",-0.100342344760947
5,"2",0.0868599036215379
2,"1",-0.0121168764635069
2,"2",0.194523201137035
10,"1",-0.123694087480744
3,"1",0.138586973436717
4,"2",0.0117918737590708
18,"1",-0.0550260376383251
10,"2",-0.174342225546877
1,"1",0.338835922842746
1,"2",0.0185177704198456
4,"2",-0.100128570774925
14,"2",-0.0328804413362946
18,"2",-0.0256258281679216
2,"2",0.0993896565595522
3,"1",0.0763626805785506
2,"1",0.113861981260902
4,"1",0.114710944483575
5,"1",-0.0683063236757335
2,"2",0.0816267778290597
6,"2",0.167378835034927
3,"1",0.215555919433145
14,"1",0.208422111314708
2,"1",0.144337567297406
21,"1",-0.140178571428571
4,"1",0.155115388902083
16,"2",-0.0737272756969633
4,"2",-0.24863508558567
